"SCHOOL DISTRICT 162 - N FRANKLIN Director, District 2, Position 2","Terry A Utecht","Pct 098","98","6"
"SCHOOL DISTRICT 162 - N FRANKLIN Director, District 2, Position 2","Terry A Utecht","Pct 099","99","3"
"SCHOOL DISTRICT 162 - N FRANKLIN Director, District 3, Position 3","Kara Booker","Total","-1","804"
"SCHOOL DISTRICT 162 - N FRANKLIN Director, District 3, Position 3","Kara Booker","Pct 079","79","38"
"SCHOOL DISTRICT 162 - N FRANKLIN Director, District 3, Position 3","Kara Booker","Pct 080","80","90"
"SCHOOL DISTRICT 162 - N FRANKLIN Director, District 3, Position 3","Kara Booker","Pct 081","81","30"
"SCHOOL DISTRICT 162 - N FRANKLIN Director, District 3, Position 3","Kara Booker","Pct 082","82","54"
"SCHOOL DISTRICT 162 - N FRANKLIN Director, District 3, Position 3","Kara Booker","Pct 083","83","41"
"SCHOOL DISTRICT 162 - N FRANKLIN Director, District 3, Position 3","Kara Booker","Pct 084","84","24"
"SCHOOL DISTRICT 162 - N FRANKLIN Director, District 3, Position 3","Kara Booker","Pct 085","85","24"
"SCHOOL DISTRICT 162 - N FRANKLIN Director, District 3, Position 3","Kara Booker","Pct 086","86","42"
"SCHOOL DISTRICT 162 - N FRANKLIN Director, District 3, Position 3","Kara Booker","Pct 088","88","20"
"SCHOOL DISTRICT 162 - N FRANKLIN Director, District 3, Position 3","Kara Booker","Pct 089","89","71"
"SCHOOL DISTRICT 162 - N FRANKLIN Director, District 3, Position 3","Kara Booker","Pct 090","90","118"
"SCHOOL DISTRICT 162 - N FRANKLIN Director, District 3, Position 3","Kara Booker","Pct 091","91","5"
"SCHOOL DISTRICT 162 - N FRANKLIN Director, District 3, Position 3","Kara Booker","Pct 092","92","84"
"SCHOOL DISTRICT 162 - N FRANKLIN Director, District 3, Position 3","Kara Booker","Pct 093","93","122"
"SCHOOL DISTRICT 162 - N FRANKLIN Director, District 3, Position 3","Kara Booker","Pct 094","94","0"
"SCHOOL DISTRICT 162 - N FRANKLIN Director, District 3, Position 3","Kara Booker","Pct 095","95","26"
"SCHOOL DISTRICT 162 - N FRANKLIN Director, District 3, Position 3","Kara Booker","Pct 096","96","7"
"SCHOOL DISTRICT 162 - N FRANKLIN Director, District 3, Position 3","Kara Booker","Pct 098","98","6"
"SCHOOL DISTRICT 162 - N FRANKLIN Director, District 3, Position 3","Kara Booker","Pct 099","99","2"
"SCHOOL DISTRICT 162 - N FRANKLIN Director, District 4, Position 4","Pat Hailey","Total","-1","801"
"SCHOOL DISTRICT 162 - N FRANKLIN Director, District 4, Position 4","Pat Hailey","Pct 079","79","39"
"SCHOOL DISTRICT 162 - N FRANKLIN Director, District 4, Position 4","Pat Hailey","Pct 080","80","88"
"SCHOOL DISTRICT 162 - N FRANKLIN Director, District 4, Position 4","Pat Hailey","Pct 081","81","30"
"SCHOOL DISTRICT 162 - N FRANKLIN Director, District 4, Position 4","Pat Hailey","Pct 082","82","53"
"SCHOOL DISTRICT 162 - N FRANKLIN Director, District 4, Position 4","Pat Hailey","Pct 083","83","42"
"SCHOOL DISTRICT 162 - N FRANKLIN Director, District 4, Position 4","Pat Hailey","Pct 084","84","24"
"SCHOOL DISTRICT 162 - N FRANKLIN Director, District 4, Position 4","Pat Hailey","Pct 085","85","23"
"SCHOOL DISTRICT 162 - N FRANKLIN Director, District 4, Position 4","Pat Hailey","Pct 086","86","40"
"SCHOOL DISTRICT 162 - N FRANKLIN Director, District 4, Position 4","Pat Hailey","Pct 088","88","23"
"SCHOOL DISTRICT 162 - N FRANKLIN Director, District 4, Position 4","Pat Hailey","Pct 089","89","70"
"SCHOOL DISTRICT 162 - N FRANKLIN Director, District 4, Position 4","Pat Hailey","Pct 090","90","116"
"SCHOOL DISTRICT 162 - N FRANKLIN Director, District 4, Position 4","Pat Hailey","Pct 091","91","5"
"SCHOOL DISTRICT 162 - N FRANKLIN Director, District 4, Position 4","Pat Hailey","Pct 092","92","82"
"SCHOOL DISTRICT 162 - N FRANKLIN Director, District 4, Position 4","Pat Hailey","Pct 093","93","121"
"SCHOOL DISTRICT 162 - N FRANKLIN Director, District 4, Position 4","Pat Hailey","Pct 094","94","0"
"SCHOOL DISTRICT 162 - N FRANKLIN Director, District 4, Position 4","Pat Hailey","Pct 095","95","29"
"SCHOOL DISTRICT 162 - N FRANKLIN Director, District 4, Position 4","Pat Hailey","Pct 096","96","7"
"SCHOOL DISTRICT 162 - N FRANKLIN Director, District 4, Position 4","Pat Hailey","Pct 098","98","6"
"SCHOOL DISTRICT 162 - N FRANKLIN Director, District 4, Position 4","Pat Hailey","Pct 099","99","3"
"Pasco School District Director, At Large, Position 3","Brian V. Griffith","Total","-1","4063"
"Pasco School District Director, At Large, Position 3","Steve Christensen","Total","-1","5088"
"Pasco School District Director, At Large, Position 3","Brian V. Griffith","Pct 001","1","4"
"Pasco School District Director, At Large, Position 3","Steve Christensen","Pct 001","1","4"
"Pasco School District Director, At Large, Position 3","Brian V. Griffith","Pct 002","2","65"
"Pasco School District Director, At Large, Position 3","Steve Christensen","Pct 002","2","108"
"Pasco School District Director, At Large, Position 3","Brian V. Griffith","Pct 003(*)","3","0"
"Pasco School District Director, At Large, Position 3","Steve Christensen","Pct 003(*)","3","0"
"Pasco School District Director, At Large, Position 3","Brian V. Griffith","Pct 004","4","55"
"Pasco School District Director, At Large, Position 3","Steve Christensen","Pct 004","4","44"
"Pasco School District Director, At Large, Position 3","Brian V. Griffith","Pct 005","5","42"
"Pasco School District Director, At Large, Position 3","Steve Christensen","Pct 005","5","57"
"Pasco School District Director, At Large, Position 3","Brian V. Griffith","Pct 006","6","34"
"Pasco School District Director, At Large, Position 3","Steve Christensen","Pct 006","6","48"
"Pasco School District Director, At Large, Position 3","Brian V. Griffith","Pct 007","7","38"
"Pasco School District Director, At Large, Position 3","Steve Christensen","Pct 007","7","50"
"Pasco School District Director, At Large, Position 3","Brian V. Griffith","Pct 008","8","55"
"Pasco School District Director, At Large, Position 3","Steve Christensen","Pct 008","8","76"
"Pasco School District Director, At Large, Position 3","Brian V. Griffith","Pct 009","9","30"
"Pasco School District Director, At Large, Position 3","Steve Christensen","Pct 009","9","23"
"Pasco School District Director, At Large, Position 3","Brian V. Griffith","Pct 010","10","34"
"Pasco School District Director, At Large, Position 3","Steve Christensen","Pct 010","10","52"
"Pasco School District Director, At Large, Position 3","Brian V. Griffith","Pct 011","11","30"
"Pasco School District Director, At Large, Position 3","Steve Christensen","Pct 011","11","31"
"Pasco School District Director, At Large, Position 3","Brian V. Griffith","Pct 012","12","22"
"Pasco School District Director, At Large, Position 3","Steve Christensen","Pct 012","12","39"
"Pasco School District Director, At Large, Position 3","Brian V. Griffith","Pct 013","13","51"
"Pasco School District Director, At Large, Position 3","Steve Christensen","Pct 013","13","51"
"Pasco School District Director, At Large, Position 3","Brian V. Griffith","Pct 014","14","36"
"Pasco School District Director, At Large, Position 3","Steve Christensen","Pct 014","14","25"
"Pasco School District Director, At Large, Position 3","Brian V. Griffith","Pct 015","15","73"
"Pasco School District Director, At Large, Position 3","Steve Christensen","Pct 015","15","94"
"Pasco School District Director, At Large, Position 3","Brian V. Griffith","Pct 016","16","18"
"Pasco School District Director, At Large, Position 3","Steve Christensen","Pct 016","16","8"
"Pasco School District Director, At Large, Position 3","Brian V. Griffith","Pct 017","17","38"
"Pasco School District Director, At Large, Position 3","Steve Christensen","Pct 017","17","28"
"Pasco School District Director, At Large, Position 3","Brian V. Griffith","Pct 018","18","16"
"Pasco School District Director, At Large, Position 3","Steve Christensen","Pct 018","18","25"
"Pasco School District Director, At Large, Position 3","Brian V. Griffith","Pct 019","19","20"
"Pasco School District Director, At Large, Position 3","Steve Christensen","Pct 019","19","20"
"Pasco School District Director, At Large, Position 3","Brian V. Griffith","Pct 020","20","18"
"Pasco School District Director, At Large, Position 3","Steve Christensen","Pct 020","20","18"
"Pasco School District Director, At Large, Position 3","Brian V. Griffith","Pct 021","21","32"
"Pasco School District Director, At Large, Position 3","Steve Christensen","Pct 021","21","20"
"Pasco School District Director, At Large, Position 3","Brian V. Griffith","Pct 022","22","91"
"Pasco School District Director, At Large, Position 3","Steve Christensen","Pct 022","22","141"
"Pasco School District Director, At Large, Position 3","Brian V. Griffith","Pct 023","23","124"
"Pasco School District Director, At Large, Position 3","Steve Christensen","Pct 023","23","114"
"Pasco School District Director, At Large, Position 3","Brian V. Griffith","Pct 024","24","39"
"Pasco School District Director, At Large, Position 3","Steve Christensen","Pct 024","24","47"
"Pasco School District Director, At Large, Position 3","Brian V. Griffith","Pct 025","25","12"
"Pasco School District Director, At Large, Position 3","Steve Christensen","Pct 025","25","21"
"Pasco School District Director, At Large, Position 3","Brian V. Griffith","Pct 026","26","39"
"Pasco School District Director, At Large, Position 3","Steve Christensen","Pct 026","26","47"
"Pasco School District Director, At Large, Position 3","Brian V. Griffith","Pct 027","27","28"
"Pasco School District Director, At Large, Position 3","Steve Christensen","Pct 027","27","29"
"Pasco School District Director, At Large, Position 3","Brian V. Griffith","Pct 028","28","22"
"Pasco School District Director, At Large, Position 3","Steve Christensen","Pct 028","28","39"
"Pasco School District Director, At Large, Position 3","Brian V. Griffith","Pct 029","29","36"
"Pasco School District Director, At Large, Position 3","Steve Christensen","Pct 029","29","35"
"Pasco School District Director, At Large, Position 3","Brian V. Griffith","Pct 030","30","22"
"Pasco School District Director, At Large, Position 3","Steve Christensen","Pct 030","30","22"
"Pasco School District Director, At Large, Position 3","Brian V. Griffith","Pct 031","31","19"
"Pasco School District Director, At Large, Position 3","Steve Christensen","Pct 031","31","28"
"Pasco School District Director, At Large, Position 3","Brian V. Griffith","Pct 032","32","209"
"Pasco School District Director, At Large, Position 3","Steve Christensen","Pct 032","32","215"
"Pasco School District Director, At Large, Position 3","Brian V. Griffith","Pct 033","33","54"
"Pasco School District Director, At Large, Position 3","Steve Christensen","Pct 033","33","67"
"Pasco School District Director, At Large, Position 3","Brian V. Griffith","Pct 034","34","71"
"Pasco School District Director, At Large, Position 3","Steve Christensen","Pct 034","34","86"
"Pasco School District Director, At Large, Position 3","Brian V. Griffith","Pct 035","35","76"
"Pasco School District Director, At Large, Position 3","Steve Christensen","Pct 035","35","94"
"Pasco School District Director, At Large, Position 3","Brian V. Griffith","Pct 036","36","102"
"Pasco School District Director, At Large, Position 3","Steve Christensen","Pct 036","36","101"
"Pasco School District Director, At Large, Position 3","Brian V. Griffith","Pct 037","37","106"
"Pasco School District Director, At Large, Position 3","Steve Christensen","Pct 037","37","109"
"Pasco School District Director, At Large, Position 3","Brian V. Griffith","Pct 038","38","72"
"Pasco School District Director, At Large, Position 3","Steve Christensen","Pct 038","38","76"
"Pasco School District Director, At Large, Position 3","Brian V. Griffith","Pct 039","39","75"
"Pasco School District Director, At Large, Position 3","Steve Christensen","Pct 039","39","104"
"Pasco School District Director, At Large, Position 3","Brian V. Griffith","Pct 040","40","56"
"Pasco School District Director, At Large, Position 3","Steve Christensen","Pct 040","40","57"
"Pasco School District Director, At Large, Position 3","Brian V. Griffith","Pct 041","41","47"
"Pasco School District Director, At Large, Position 3","Steve Christensen","Pct 041","41","68"
"Pasco School District Director, At Large, Position 3","Brian V. Griffith","Pct 042","42","65"
"Pasco School District Director, At Large, Position 3","Steve Christensen","Pct 042","42","61"
"Pasco School District Director, At Large, Position 3","Brian V. Griffith","Pct 043","43","41"
"Pasco School District Director, At Large, Position 3","Steve Christensen","Pct 043","43","64"
"Pasco School District Director, At Large, Position 3","Brian V. Griffith","Pct 044","44","69"
"Pasco School District Director, At Large, Position 3","Steve Christensen","Pct 044","44","49"
"Pasco School District Director, At Large, Position 3","Brian V. Griffith","Pct 045","45","123"
"Pasco School District Director, At Large, Position 3","Steve Christensen","Pct 045","45","135"
"Pasco School District Director, At Large, Position 3","Brian V. Griffith","Pct 046","46","75"
"Pasco School District Director, At Large, Position 3","Steve Christensen","Pct 046","46","108"
"Pasco School District Director, At Large, Position 3","Brian V. Griffith","Pct 047","47","7"
"Pasco School District Director, At Large, Position 3","Steve Christensen","Pct 047","47","6"
"Pasco School District Director, At Large, Position 3","Brian V. Griffith","Pct 048","48","67"
"Pasco School District Director, At Large, Position 3","Steve Christensen","Pct 048","48","92"
"Pasco School District Director, At Large, Position 3","Brian V. Griffith","Pct 049","49","72"
"Pasco School District Director, At Large, Position 3","Steve Christensen","Pct 049","49","104"
"Pasco School District Director, At Large, Position 3","Brian V. Griffith","Pct 050","50","90"
"Pasco School District Director, At Large, Position 3","Steve Christensen","Pct 050","50","120"
"Pasco School District Director, At Large, Position 3","Brian V. Griffith","Pct 051","51","84"
"Pasco School District Director, At Large, Position 3","Steve Christensen","Pct 051","51","100"
"Pasco School District Director, At Large, Position 3","Brian V. Griffith","Pct 052","52","6"
"Pasco School District Director, At Large, Position 3","Steve Christensen","Pct 052","52","9"
"Pasco School District Director, At Large, Position 3","Brian V. Griffith","Pct 053","53","46"
"Pasco School District Director, At Large, Position 3","Steve Christensen","Pct 053","53","77"
"Pasco School District Director, At Large, Position 3","Brian V. Griffith","Pct 054","54","29"
"Pasco School District Director, At Large, Position 3","Steve Christensen","Pct 054","54","41"
"Pasco School District Director, At Large, Position 3","Brian V. Griffith","Pct 055","55","120"
"Pasco School District Director, At Large, Position 3","Steve Christensen","Pct 055","55","141"
"Pasco School District Director, At Large, Position 3","Brian V. Griffith","Pct 056","56","48"
"Pasco School District Director, At Large, Position 3","Steve Christensen","Pct 056","56","66"
